Name,S1,S2,S3,S4,Cluster
SD Codington,0.006447739,2.1779867e-14,0.36566356,0.56349957,A
SD Corson,5.6807575e-17,0.5941482,5.3962185e-6,0.43818182,C
SD Custer,5.6807575e-17,0.0014575333,0.3924516,0.52966666,A
SD Davison,0.007729098,2.0895255e-5,0.43141565,0.50855726,A
SD Day,0.0026390734,2.5311866e-7,0.32492116,0.6304014,A
SD Deuel,5.6807575e-17,8.044002e-17,0.32574925,0.5899957,A
SD Dewey,5.6807575e-17,0.5744859,0.04329213,0.4296288,C
SD Douglas,5.6807575e-17,8.044002e-17,0.2478164,0.66646,B
SD Edmunds,5.6807575e-17,8.044002e-17,0.3405576,0.5648615,A
SD Fall River,0.0023032161,0.06983993,0.27016518,0.6366003,A
SD Faulk,0.1275102,8.044002e-17,0.28714734,0.57675797,A
SD Grant,5.6807575e-17,8.044002e-17,0.3030641,0.6336005,A
SD Gregory,5.6807575e-17,0.0065631345,0.23585428,0.7036925,B
SD Haakon,5.6807575e-17,8.044002e-17,0.21676901,0.72407186,B
SD Hamlin,5.6807575e-17,0.063498974,0.29617134,0.5551444,A
SD Hand,5.6807575e-17,8.044002e-17,0.30343288,0.5937525,A
SD Hanson,5.6807575e-17,0.033088773,0.29067284,0.55149925,A
SD Harding,5.6807575e-17,8.044002e-17,0.32069895,0.5867712,A
SD Hughes,0.022370629,0.084408954,0.45728293,0.43442884,A
SD Hutchinson,0.009142695,8.044002e-17,0.32492164,0.5821105,A
SD Hyde,5.6807575e-17,0.0037709777,0.3107568,0.63998824,A
SD Jackson,0.037810817,0.49711514,4.2166825e-8,0.5069675,C
SD Jerauld,0.2847564,8.044002e-17,0.30993295,0.49115518,A
SD Jones,5.6807575e-17,8.044002e-17,0.21210378,0.6922131,B
SD Kingsbury,5.6807575e-17,8.044002e-17,0.32565168,0.58970886,A
SD Lake,0.0489177,8.044002e-17,0.44960672,0.45610145,A
SD Lawrence,0.0075598974,6.0360046e-5,0.4635085,0.4667436,A
SD Lincoln,0.009176607,0.03912632,0.5685611,0.2848319,D
SD Lyman,0.089549385,0.29289994,0.10386323,0.5340539,C
SD Marshall,5.6807575e-17,0.08163573,0.372707,0.4852892,A
SD McCook,0.09216533,8.044002e-17,0.27969867,0.59834915,A
SD McPherson,5.6807575e-17,0.074069284,0.25551862,0.6258257,B
SD Meade,0.009347653,8.730023e-15,0.33787084,0.57046145,A
SD Mellette,5.6807575e-17,0.51036686,8.584667e-11,0.49919796,C
SD Miner,5.6807575e-17,8.044002e-17,0.31388307,0.60498154,A
SD Minnehaha,0.13602017,0.021943806,0.6107335,0.3031143,D
SD Moody,5.6807575e-17,0.050328877,0.4196852,0.50083876,A
SD Oglala Lakota,0.00014670673,1.0,0.07769371,0.08703041,C
SD Pennington,0.03428823,0.05363252,0.4501028,0.4360585,A
SD Perkins,5.6807575e-17,8.044002e-17,0.2724869,0.66278654,A
SD Potter,5.6807575e-17,0.03571087,0.19389598,0.67858547,B
SD Roberts,3.8339093e-10,0.2455636,0.21104805,0.53783685,B
SD Sanborn,0.007943062,8.044002e-17,0.32376117,0.5782486,A
SD Spink,5.6807575e-17,8.044002e-17,0.3560078,0.5817239,A
SD Stanley,0.009175505,6.6863645e-6,0.3256275,0.5909513,A
SD Sully,5.6807575e-17,8.044002e-17,0.27379104,0.6188725,A
SD Todd,0.05321317,0.8013927,1.3036182e-16,0.26181567,C
SD Tripp,5.6807575e-17,0.027475437,0.24573849,0.6635028,B
SD Turner,3.330012e-6,8.044002e-17,0.34746218,0.5869934,A
SD Union,0.05073177,8.044002e-17,0.52013093,0.375828,A
SD Walworth,5.6807575e-17,0.036081426,0.3212446,0.60791355,A
SD Yankton,0.024081174,0.00062429876,0.46804458,0.47898734,A
SD Ziebach,5.6807575e-17,0.66622657,0.04737857,0.31841096,C
TN Anderson,0.014475984,0.091084845,0.21850364,0.702862,B
TN Bedford,0.07352041,0.19956785,0.09291676,0.68683815,B
TN Benton,0.051935837,0.06671367,1.8296402e-13,0.94055605,B
TN Bledsoe,0.33231765,0.19795176,1.3036182e-16,0.67943054,B
TN Blount,0.025737843,0.027606957,0.25701135,0.67741716,B
TN Bradley,0.023541415,0.1613155,0.13758942,0.696862,B
TN Campbell,0.015059709,0.107399374,3.4313532e-16,0.92143756,B
TN Cannon,0.0055556144,0.05872691,0.047747217,0.87949485,B
TN Carroll,0.042211425,0.12158192,8.0038326e-10,0.8621199,B
TN Carter,0.03255081,0.053522497,0.048583504,0.87070227,B
TN Cheatham,0.042999066,0.034115918,0.16901933,0.75519186,B
TN Chester,0.02693328,0.12573873,0.06285736,0.77750707,B
TN Claiborne,0.0016511218,0.09711183,7.9142984e-11,0.9075589,B
TN Clay,0.00013292467,0.1241684,1.2216021e-15,0.89059734,B
TN Cocke,0.012013657,0.1520771,1.3036182e-16,0.8604395,B
TN Coffee,0.0048389267,0.10369731,0.12724243,0.7735996,B
TN Crockett,0.10107374,0.2038447,1.3036182e-16,0.7512065,B
TN Cumberland,0.025582613,0.04877826,0.0935565,0.8445169,B
TN Davidson,0.082664125,0.38325965,0.5280142,0.13276863,D
TN Decatur,0.045956668,0.06184225,2.1836493e-9,0.90876836,B
TN DeKalb,0.03301704,0.14852121,0.013731407,0.8172414,B
TN Dickson,0.016620025,0.11388347,0.14796504,0.7288159,B
TN Dyer,0.036945783,0.2112464,4.6985692e-6,0.78596675,B
TN Fayette,0.06753204,0.12005232,0.16344254,0.6270623,B
TN Fentress,3.6516352e-9,0.037467442,3.0842187e-16,0.97035736,B
TN Franklin,0.023898099,0.06660082,0.1616792,0.7426591,B
TN Gibson,0.031013813,0.18284258,0.02247033,0.79102284,B
TN Giles,0.05245802,0.12314185,0.055669304,0.7958112,B
TN Grainger,5.8620934e-12,0.13203067,1.3036182e-16,0.8609954,B
TN Greene,0.025043871,0.06333115,0.053068742,0.86596644,B
TN Grundy,0.05480821,0.21002723,1.3036182e-16,0.8333249,B
TN Hamblen,0.04241147,0.21127132,0.049899146,0.72502357,B
TN Hamilton,0.044149034,0.19462746,0.38610765,0.4159439,A
TN Hancock,0.017532742,0.11949257,1.3036182e-16,0.92244935,B
TN Hardeman,0.17415199,0.3315504,1.3036182e-16,0.6062917,C
TN Hardin,0.081799425,0.11257908,1.753403e-6,0.86033386,B
TN Hawkins,0.029705424,0.05698328,0.011544485,0.91308135,B
TN Haywood,0.10765996,0.45539472,2.0122913e-15,0.52073956,C
TN Henderson,0.028084408,0.13980818,1.3036182e-16,0.8551467,B
TN Henry,0.011756295,0.10364395,0.034591887,0.8577706,B
TN Hickman,0.021646801,0.10526038,0.059223928,0.82442576,B
TN Houston,1.0754673e-7,0.10962544,1.3036182e-16,0.8975436,B
TN Humphreys,0.045327913,0.024156382,0.039127365,0.8956771,B
TN Jackson,0.008518922,0.109567694,1.3036182e-16,0.9144552,B
TN Jefferson,0.008378013,0.10226331,0.1253833,0.76564944,B
TN Johnson,0.0028156806,0.13041967,1.3036182e-16,0.8877732,B
TN Knox,0.012797266,0.12126632,0.46161813,0.4350541,A
TN Lake,0.552706,0.27010617,1.3036182e-16,0.5618117,C
TN Lauderdale,0.053713415,0.42575288,1.3036182e-16,0.6210726,C
TN Lawrence,0.029803675,0.1208891,0.024412252,0.8469849,B
TN Lewis,0.010112773,0.107098214,0.024161486,0.8599227,B
TN Lincoln,0.0038068339,0.111600466,0.0662637,0.82973844,B
TN Loudon,0.017367946,0.08203313,0.19152103,0.69772816,B
TN Macon,0.15021057,0.102503724,0.0013641845,0.81002843,B
TN Madison,0.040350843,0.23813269,0.07779113,0.677132,B
TN Marion,0.042562295,0.11634059,0.044750318,0.8350767,B
TN Marshall,0.024466662,0.1638834,0.11764869,0.69572604,B
TN Maury,0.015682554,0.12603417,0.088067554,0.76085955,B
TN McMinn,0.1027577,0.10427619,0.09276791,0.7564844,B
TN McNairy,0.03662875,0.1344638,0.06311361,0.7653262,B
TN Meigs,0.013828496,0.12022312,1.3036182e-16,0.8940794,B
TN Monroe,0.044242814,0.09530588,0.015662167,0.86570066,B
TN Montgomery,0.010724917,0.26066488,0.26541206,0.474828,C
TN Moore,0.0035993573,2.4105409e-11,0.052397385,0.9034175,B
TN Morgan,0.012041185,0.1626713,1.3036182e-16,0.83524096,B
TN Obion,0.047528066,0.15206058,0.01012694,0.8332043,B
TN Overton,0.016753342,0.04952658,0.023410643,0.89435863,B
TN Perry,0.00557976,0.18612117,1.3036182e-16,0.8389948,B
TN Pickett,0.032498237,0.11532803,2.720805e-11,0.8576355,B
TN Polk,0.05819435,0.052216657,0.01799755,0.89302033,B
TN Putnam,0.07433294,0.1133592,0.17351176,0.6726821,B
TN Rhea,0.03418118,0.1738671,5.298149e-5,0.83316797,B
TN Roane,0.0033967332,0.03982408,0.11836947,0.8335097,B
TN Robertson,0.07728631,0.116963,0.17605859,0.6686745,B
TN Rutherford,0.05114545,0.1351683,0.40953004,0.4201426,A
TN Scott,0.0010714516,0.091081314,1.3036182e-16,0.93826663,B
TN Sequatchie,0.0011593403,0.10953243,0.014011527,0.8715352,B
TN Sevier,0.019899461,0.1532379,0.16909337,0.6821785,B
TN Shelby,0.07980033,0.5364073,0.38426825,0.13459074,C
TN Smith,0.07798082,0.037495147,0.031290427,0.8764556,B
TN Stewart,2.7349772e-12,0.042388678,0.039681554,0.91966516,B
TN Sullivan,0.0134914545,0.030765781,0.16577055,0.8000965,B
TN Sumner,0.11798554,0.010864234,0.32547492,0.5851384,A
TN Tipton,0.07315638,0.14354497,0.10213531,0.70271814,B
TN Trousdale,1.0,8.044002e-17,0.085385054,0.50738955,B
TN Unicoi,0.0057946546,0.11647819,0.018025018,0.88957167,B
TN Union,5.6807575e-17,0.1486492,1.3036182e-16,0.8617175,B
TN Van Buren,3.562335e-7,0.040552218,0.00011758998,0.95424,B
TN Warren,0.013812722,0.20597608,0.021246154,0.78621477,B
TN Washington,0.006463665,0.06506053,0.2541584,0.6731701,B
TN Wayne,0.06896635,0.14250433,1.3036182e-16,0.842107,B
TN Weakley,0.03631408,0.10896955,0.0798214,0.77223885,B
TN White,0.04348886,0.050812382,0.0014964241,0.92049754,B
TN Williamson,0.028187122,0.050097387,0.6497836,0.24407847,D
TN Wilson,0.055888332,0.034357972,0.36150312,0.5494412,A
TX Anderson,0.09030054,0.33846352,1.3036182e-16,0.664285,B
TX Andrews,0.018833913,0.4853347,1.6133069e-14,0.4950112,C
TX Angelina,0.04150235,0.46635228,3.5928832e-16,0.56724125,C
TX Aransas,0.034353342,0.25625268,0.09415468,0.6699797,B
TX Archer,5.6807575e-17,0.032778658,0.11779871,0.77522665,B
TX Armstrong,5.6807575e-17,0.051687088,0.18714763,0.7272073,B
TX Atascosa,0.020116018,0.5485643,2.0130202e-7,0.4179373,C
TX Austin,0.0070264107,0.29747438,0.1359005,0.540345,B
TX Bailey,0.049217753,0.54622954,1.3036182e-16,0.4469966,C
TX Bandera,0.0010099055,0.15882124,0.14893967,0.660175,B
TX Bastrop,0.022544699,0.402773,0.20230128,0.37592268,C
TX Baylor,5.6807575e-17,0.05946584,3.8372443e-7,0.9009193,B
TX Bee,0.01932014,0.60965633,1.3193422e-16,0.40377071,C
TX Bell,0.00456773,0.42602658,0.30314562,0.28988522,C
TX Bexar,0.027943607,0.5605313,0.48800123,0.02516497,D
TX Blanco,0.037019935,0.10914759,0.27169064,0.58017576,A
TX Borden,5.6807575e-17,0.023926226,0.1420619,0.7687837,B
TX Bosque,0.003535175,0.19711255,2.0984874e-13,0.7786741,B
TX Bowie,0.03517566,0.31942335,1.6208936e-7,0.6659051,B
TX Brazoria,0.026120227,0.30528563,0.430269,0.27667493,D
TX Brazos,0.033235457,0.34159577,0.46961457,0.16704528,D
TX Brewster,0.025897114,0.34919465,0.30108756,0.2912504,C
TX Briscoe,0.10297725,0.22201256,1.3036182e-16,0.71009856,B
TX Brooks,0.06736049,0.8893866,1.3036182e-16,0.18940014,C
TX Brown,0.07972233,0.16697958,0.00058427005,0.7793012,B
TX Burleson,0.022245146,0.2947711,1.3036182e-16,0.65452147,B
TX Burnet,0.019180989,0.17104408,0.18194266,0.62596303,B
TX Caldwell,0.05174873,0.5342017,0.12666443,0.3388073,C
TX Calhoun,0.058723222,0.44801742,0.07852122,0.456197,C
TX Callahan,0.02596882,0.08135275,1.5804755e-16,0.8527991,B
TX Cameron,0.093547225,0.793532,0.14058067,0.06024733,C
TX Camp,0.054535225,0.36652765,1.3036182e-16,0.6171779,C
TX Carson,5.6807575e-17,0.017939536,0.10607099,0.818414,B
TX Cass,0.021808993,0.16761294,1.3036182e-16,0.79922754,B
TX Castro,0.084083475,0.51166034,1.3036182e-16,0.4318662,C
TX Chambers,0.008514533,0.2563959,0.15019037,0.5699084,B
TX Cherokee,0.014913313,0.4093618,1.3036182e-16,0.6086558,C
TX Childress,5.6807575e-17,0.2746189,5.014942e-13,0.6838386,B
TX Clay,0.0057200105,0.07455984,5.9682934e-9,0.85656947,B
TX Cochran,5.6807575e-17,0.52144176,1.3036182e-16,0.503509,C
TX Coke,0.06579622,0.17371653,5.7594715e-16,0.79329723,B
TX Coleman,9.121847e-7,0.14618625,1.3036182e-16,0.8412516,B
TX Collin,0.008206901,0.17109275,0.751793,0.07677795,D
TX Collingsworth,5.6807575e-17,0.33427525,1.3036182e-16,0.68949854,B
TX Colorado,7.594959e-5,0.35003498,6.5071344e-11,0.6269956,B
TX Comal,0.05437215,0.09453929,0.41010675,0.43504876,A
TX Comanche,0.041606575,0.24080144,1.3036182e-16,0.7240521,B
TX Concho,0.021125186,0.41956252,1.3036182e-16,0.5466495,C
TX Cooke,0.001996694,0.18062823,0.1656464,0.64097387,B
TX Coryell,0.015052864,0.30235505,0.20273179,0.46477044,C
TX Cottle,0.24491873,0.29003373,1.3036182e-16,0.62010247,B
TX Crane,0.17087413,0.4592604,3.070141e-10,0.4467673,C
TX Crockett,0.12456266,0.49562016,1.3036182e-16,0.46680576,C
TX Crosby,0.08284709,0.43751487,1.3036182e-16,0.5344127,C
TX Culberson,0.08533533,0.6740247,2.6475264e-16,0.31254384,C
TX Dallam,0.115200356,0.37627044,1.3036182e-16,0.605245,C
TX Dallas,0.030355116,0.614433,0.49887407,5.1303465e-5,D
TX Dawson,0.060350124,0.46857792,1.3036182e-16,0.51253086,C
TX Deaf Smith,0.17357938,0.52016026,2.1757556e-14,0.41347304,C
TX Delta,5.6807575e-17,0.09775108,1.3036182e-16,0.8818688,B
TX Denton,0.012535485,0.14970708,0.6668892,0.17532377,D
TX Dewitt,0.119325794,0.33109486,1.3036182e-16,0.615489,B
TX Dickens,0.037459712,0.3119869,1.3036182e-16,0.68444914,B
TX Dimmit,5.6807575e-17,0.7984147,1.3036182e-16,0.23850161,C
TX Donley,0.051563326,0.19834325,1.4171965e-7,0.76474196,B
TX Duval,0.0001988409,0.8712903,1.3036182e-16,0.19477658,C
TX Eastland,0.00081734365,0.1700969,1.3036182e-16,0.8320186,B
TX Ector,0.019363746,0.54118454,0.16303141,0.34269392,C
TX Edwards,5.6807575e-17,0.46842813,2.318404e-16,0.5390582,C
TX Ellis,0.028603798,0.2851683,0.24675016,0.43491733,C
TX El Paso,0.029736238,0.7178376,0.32088867,3.4479293e-5,C
TX Erath,0.014392834,0.18117486,0.18506798,0.59473825,B
TX Falls,4.044885e-10,0.46215075,1.3036182e-16,0.5440058,C
TX Fannin,0.04458027,0.23205598,8.900508e-6,0.72719806,B
TX Fayette,0.06860024,0.1275294,0.13690391,0.6445323,B
TX Fisher,0.063752145,0.1936319,0.00057951454,0.73677486,B
TX Floyd,0.09349255,0.45764068,1.3036182e-16,0.5240474,C
TX Foard,5.6807575e-17,0.16408671,1.3036182e-16,0.81727153,B
TX Fort Bend,0.020894082,0.35133666,0.6200564,0.021877538,D
TX Franklin,0.018444644,0.18072541,4.787029e-11,0.75268394,B
TX Freestone,5.6807575e-17,0.26278415,1.3036182e-16,0.740818,B
TX Frio,0.015903387,0.7319817,1.3036182e-16,0.2906372,C
TX Gaines,5.6807575e-17,0.45431045,1.3036182e-16,0.4957632,C
TX Galveston,0.05915548,0.285653,0.4316257,0.28387287,D
TX Garza,0.021923352,0.49860245,1.3036182e-16,0.49735922,C
TX Gillespie,0.0041061477,0.16227423,0.2906116,0.5243686,A
TX Glasscock,5.6807575e-17,0.26914585,0.041728742,0.6190299,B
TX Goliad,0.043772556,0.22803298,0.10872438,0.5874424,B
TX Gonzales,0.08754392,0.53501046,1.3036182e-16,0.44980472,C
TX Gray,0.03432881,0.23782517,1.5645174e-15,0.75193405,B
TX Grayson,0.009275946,0.19354005,0.19249946,0.6167408,B
TX Gregg,0.024172394,0.34202278,0.1344939,0.54485637,C
TX Grimes,0.12414884,0.3345943,1.3036182e-16,0.5953965,C
TX Guadalupe,0.023861082,0.22739868,0.33104962,0.37783855,A
TX Hale,0.118883245,0.53505677,1.3036182e-16,0.4364124,C
TX Hall,0.07452603,0.3025776,1.3036182e-16,0.6906314,B
TX Hamilton,0.03220438,0.17558591,2.9352395e-7,0.82468235,B
TX Hansford,0.16732654,0.34142157,1.3036182e-16,0.5992551,C
TX Hardeman,5.6807575e-17,0.26675197,1.3036182e-16,0.7282658,B
TX Hardin,0.03548293,0.12575449,0.047394183,0.77201074,B
TX Harris,0.023167921,0.59466034,0.5604262,9.7164206e-14,D
TX Harrison,0.10229509,0.23160027,0.048398457,0.6471788,B
TX Hartley,0.1287417,0.2125559,0.12308086,0.57634455,B
TX Haskell,5.6807575e-17,0.37738514,1.3036182e-16,0.6483253,C
TX Hays,0.020362021,0.28719229,0.5779503,0.11951533,D
TX Hemphill,5.6807575e-17,0.339495,1.4741865e-7,0.672099,B
TX Henderson,0.008078499,0.26995257,3.714275e-10,0.73670185,B
TX Hidalgo,0.02939168,0.8470992,0.16568328,0.017146949,C
TX Hill,0.0138362665,0.28455952,2.0617692e-14,0.69020116,B
TX Hockley,0.025173191,0.43161687,1.2414992e-12,0.54199576,C
TX Hood,0.025782442,0.06361938,0.23711932,0.66790223,B
TX Hopkins,5.6807575e-17,0.22685426,2.6120063e-12,0.72742546,B
TX Houston,0.03214033,0.30930406,1.3036182e-16,0.6913719,B
TX Howard,0.012587931,0.40726805,3.451263e-12,0.57185894,C
TX Hudspeth,0.017390244,0.70467067,1.3036182e-16,0.3018982,C
TX Hunt,0.02328834,0.27681294,0.12809117,0.60294616,B
TX Hutchinson,0.0066882973,0.19534819,3.3871238e-16,0.7968674,B
TX Irion,5.6807575e-17,0.0762706,0.11909776,0.7509341,B
TX Jack,5.6807575e-17,0.18989839,1.3036182e-16,0.78490347,B
TX Jackson,0.05415239,0.31345347,6.917685e-11,0.6439678,B
TX Jasper,0.0328246,0.21358688,1.3036182e-16,0.7606033,B
TX Jeff Davis,5.6807575e-17,0.2665304,0.26601115,0.41741687,C
TX Jefferson,0.051582254,0.5233511,0.13884136,0.3665362,C
TX Jim Hogg,0.004046494,0.84916985,1.3036182e-16,0.19234361,C
TX Jim Wells,3.3166216e-9,0.7097158,4.031709e-16,0.30699787,C
TX Johnson,0.01723308,0.202139,0.196273,0.58430254,B
TX Jones,0.13067168,0.28993005,1.3036182e-16,0.63076377,B
TX Karnes,0.023475625,0.5440064,1.3036182e-16,0.45889586,C
TX Kaufman,0.015208734,0.28894013,0.18288518,0.50459844,C
TX Kendall,0.0019669204,0.051399242,0.45204815,0.45331547,A
TX Kenedy,0.1197386,0.6568683,1.3036182e-16,0.35065752,C
TX Kent,5.6807575e-17,0.18349695,9.207332e-13,0.7966124,B
TX Kerr,0.0052050673,0.1687837,0.22568372,0.6115496,B
TX Kimble,5.6807575e-17,0.21406585,5.9860125e-12,0.77336645,B
TX King,5.6807575e-17,0.19605769,1.3036182e-16,0.8138975,B
TX Kinney,5.6807575e-17,0.4941493,1.3036182e-16,0.49095693,C
TX Kleberg,0.027697744,0.6186582,0.18593818,0.18552156,C
TX Knox,0.09905485,0.31778306,1.3036182e-16,0.63090825,B
TX Lamar,0.061238844,0.23178278,2.8138336e-7,0.73722947,B
TX Lamb,0.06955217,0.49191806,1.3036182e-16,0.502011,C
TX Lampasas,0.0034495636,0.16974214,0.1556533,0.646735,B
TX Lasalle,0.0152363805,0.8166748,1.3036182e-16,0.23220034,C
TX Lavaca,0.11435137,0.218229,0.055015758,0.6594427,B
TX Lee,0.06545194,0.25494322,0.086288966,0.5993055,B
TX Leon,0.0033280873,0.2255322,1.3036182e-16,0.7570049,B
TX Liberty,0.026295068,0.41478845,1.3036182e-16,0.611231,C
TX Limestone,0.026170816,0.349691,1.3036182e-16,0.6493472,B
TX Lipscomb,5.6807575e-17,0.22094464,2.647064e-12,0.7310359,B
TX Live Oak,0.011901086,0.40222234,1.3036182e-16,0.574944,C
TX Llano,5.6807575e-17,0.10551316,0.19551544,0.70423925,B
TX Loving,5.6807575e-17,0.30728456,1.3036182e-16,0.8653852,B
TX Lubbock,0.058603186,0.28896692,0.35677573,0.34649408,C
TX Lynn,0.11391064,0.34534404,1.2686753e-10,0.58665806,C
TX Madison,0.031526793,0.36308905,1.3036182e-16,0.6123092,C
TX Marion,0.094909705,0.37552708,0.13509153,0.49656054,C
TX Martin,0.09968386,0.349031,1.3036182e-16,0.59722567,C
TX Mason,0.030404894,0.3571738,1.0535663e-8,0.67090726,B
TX Matagorda,0.096565574,0.31017733,1.3036182e-16,0.6545847,B
TX Maverick,0.070029,0.7170562,0.02113831,0.20509423,C
TX Mcculloch,5.6807575e-17,0.25692016,3.1753342e-9,0.68203217,B
TX Mclennan,0.009893288,0.44742516,0.113668695,0.44164023,C
TX Mcmullen,5.6807575e-17,0.5926823,1.3676979e-16,0.48183447,C
TX Medina,0.050283417,0.3630474,0.13944647,0.45031753,C
TX Menard,5.6807575e-17,0.34520096,1.6076223e-12,0.6598936,B
TX Midland,0.018348059,0.33559677,0.32152203,0.3538124,C
TX Milam,0.027797986,0.29615098,1.3036182e-16,0.67850363,B
TX Mills,5.6807575e-17,0.17081602,2.374777e-13,0.8316142,B
TX Mitchell,5.6807575e-17,0.3325935,1.3036182e-16,0.6374212,B
TX Montague,0.02147402,0.128169,1.26818625e-11,0.84009856,B
TX Montgomery,0.012998513,0.26236808,0.44353563,0.31087583,D
TX Moore,0.23943935,0.49555084,0.057381496,0.3619875,C
TX Morris,0.010029656,0.24469323,1.3036182e-16,0.74523914,B
TX Motley,5.6807575e-17,0.18462661,1.3036182e-16,0.84022695,B
TX Nacogdoches,0.10595163,0.35295913,0.14538124,0.4719482,C
TX Navarro,0.026355049,0.39456874,1.3036182e-16,0.59670734,C
TX Newton,0.021504343,0.23939641,1.3036182e-16,0.74623233,B
TX Nolan,0.012292287,0.3324508,1.3036182e-16,0.67762256,B
TX Nueces,0.031143676,0.52549803,0.29760602,0.18670712,C
TX Ochiltree,0.061142456,0.40145048,5.929835e-16,0.5568515,C
TX Oldham,0.20950244,0.16156656,0.07068268,0.6429749,B
TX Orange,0.030195484,0.19948938,9.569025e-5,0.7864161,B
TX Palo Pinto,0.026928931,0.24831034,1.9477021e-7,0.7325275,B
TX Panola,0.21161875,0.16989675,5.0474715e-16,0.7254892,B
TX Parker,0.006780404,0.08288157,0.24946006,0.6339249,B
TX Parmer,0.12876926,0.5308436,1.4120542e-13,0.40185028,C
TX Pecos,0.005635806,0.5925408,5.1826993e-12,0.37657753,C
TX Polk,0.0094924085,0.32703805,1.3036182e-16,0.69736093,B
TX Potter,0.10264194,0.5718161,8.2877925e-8,0.4373777,C
TX Presidio,5.6807575e-17,0.7620382,0.08291122,0.1331441,C
TX Rains,0.01493644,0.110258356,1.3036182e-16,0.8494009,B
TX Randall,0.03341843,0.07461309,0.33162206,0.5379691,A
TX Reagan,0.12352074,0.41220677,1.3036182e-16,0.5382986,C
TX Real,0.072952375,0.36303973,1.3036182e-16,0.6476362,C
TX Red River,0.18417117,0.10489236,7.346615e-14,0.7923258,B
TX Reeves,4.585659e-16,0.6467191,1.3925092e-16,0.32008862,C
TX Refugio,0.06950566,0.43584794,1.3191467e-16,0.5432008,C
TX Roberts,0.0019824835,0.08945079,0.14798358,0.7239308,B
TX Robertson,0.001251402,0.35938725,1.4766252e-13,0.6125575,C
TX Rockwall,0.030804815,0.11989176,0.46348384,0.3696744,A
TX Runnels,9.89765e-12,0.23392224,1.3036182e-16,0.72537285,B
TX Rusk,0.018850124,0.29078212,1.3036182e-16,0.6841357,B
TX Sabine,0.059234794,0.11897092,1.3036182e-16,0.87370753,B
TX San Augustine,0.21198909,0.1561492,1.3036182e-16,0.79346067,B
TX San Jacinto,0.012466442,0.28207162,1.3036182e-16,0.70599645,B
TX San Patricio,0.018761452,0.53176385,3.6067247e-6,0.45786268,C
TX San Saba,5.6807575e-17,0.34710327,6.412703e-16,0.6414168,B
TX Schleicher,0.05599325,0.37163654,2.2456054e-12,0.54526365,C
TX Scurry,0.006101173,0.39139166,1.3036182e-16,0.60524094,C
TX Shackelford,5.6807575e-17,0.16911511,5.920396e-16,0.7927778,B
TX Shelby,0.13292551,0.40033865,1.3036182e-16,0.5821203,C
TX Sherman,0.013429682,0.3539658,3.5754184e-7,0.60871917,C
TX Smith,0.0080004055,0.3054982,0.23516981,0.47715718,C
TX Somervell,4.7840187e-12,0.2438798,9.529216e-5,0.70777935,B
TX Starr,0.078741804,0.95421565,1.3036182e-16,0.05411382,C
TX Stephens,0.01484371,0.2355669,1.3036182e-16,0.75315475,B
TX Sterling,5.6807575e-17,0.26897833,7.2146783e-14,0.7042962,B
TX Stonewall,0.031320468,0.14117578,1.3036182e-16,0.80692756,B
TX Sutton,0.0143013885,0.47013366,3.4783466e-14,0.5162186,C
TX Swisher,0.041349024,0.400588,1.3036182e-16,0.59103805,C
TX Tarrant,0.021240693,0.41911566,0.50710684,0.15399158,D
TX Taylor,0.021023894,0.23393881,0.22346464,0.5225543,B
TX Terrell,5.6807575e-17,0.39228755,5.7449573e-10,0.568552,C
TX Terry,0.0037337437,0.5639783,1.3036182e-16,0.46596363,C
TX Throckmorton,0.067929156,0.1033283,1.3036182e-16,0.8609457,B
TX Titus,0.07945137,0.47715747,1.3036182e-16,0.4847103,C
TX Tom Green,0.017891876,0.2791069,0.30104378,0.40495822,C
TX Travis,0.024481216,0.3402545,0.6850847,1.6442369e-16,D
TX Trinity,0.015755773,0.23608397,1.3036182e-16,0.80237776,B
TX Tyler,5.6807575e-17,0.24576554,1.3036182e-16,0.76055795,B
TX Upshur,0.0022208397,0.17524098,5.6539174e-16,0.78888,B
TX Upton,0.009915584,0.39349693,1.3036182e-16,0.5768164,C
TX Uvalde,0.005739274,0.64297754,1.3979061e-15,0.3637705,C
TX Val Verde,0.042047713,0.7725973,0.0012640676,0.20368366,C
TX Van Zandt,0.013099503,0.15127423,2.240735e-14,0.8192682,B
TX Victoria,0.066289775,0.41856366,0.17463988,0.38715643,C
TX Walker,0.21894792,0.29636455,0.21565813,0.4082294,C
TX Waller,1.4858003e-8,0.49250737,0.1437264,0.34426722,C
TX Ward,7.523912e-10,0.45614174,2.1085399e-15,0.53422695,C
TX Washington,0.22037125,0.11749106,0.18528897,0.57043606,B
TX Webb,0.030888498,0.83628947,0.15686885,0.020911874,C
TX Wharton,0.05704582,0.48094398,9.083794e-13,0.50628144,C
TX Wheeler,1.9004154e-5,0.23373373,1.3036182e-16,0.76170945,B
TX Wichita,0.008421007,0.2992313,0.19296704,0.53322595,C
TX Wilbarger,3.5539088e-5,0.33606848,1.3036182e-16,0.6711586,B
TX Willacy,0.12279142,0.7811526,1.3036182e-16,0.17042851,C
TX Williamson,0.017055223,0.17971787,0.63690543,0.15158282,D
TX Wilson,0.039512523,0.24091862,0.21745273,0.47036645,B
TX Winkler,0.0006037951,0.46584827,1.3036182e-16,0.5472491,C
TX Wise,0.016024072,0.19285494,0.102381505,0.6720053,B
