Name,S1,S2,S3,S4,S5,S6
IN DeKalb,100.20728,76.251,41.608738,1.41230614e-14,7.812716e-11,4.3056736
IN Delaware,110.31427,19.656229,80.03388,7.838868e-12,8.651492,16.0982
IN Dubois,68.77109,97.41076,36.811462,1.41230614e-14,9.329646,11.036532
IN Elkhart,92.14396,37.633858,34.430668,1.7873274e-8,56.474026,14.57541
IN Fayette,147.07727,42.147953,41.599678,0.029544136,1.29220035e-14,15.029546
IN Floyd,86.68793,47.37852,70.348785,1.41230614e-14,1.7239349,25.197292
IN Fountain,117.504524,73.62461,32.494354,0.00066581945,1.29220035e-14,5.5455995
IN Franklin,90.35119,91.40856,24.041817,1.41230614e-14,1.29220035e-14,24.415812
IN Fulton,110.84687,76.70704,37.577145,0.031218715,0.383238,4.568263
IN Gibson,108.57904,77.15195,37.584625,4.768207e-10,1.29220035e-14,2.9824958
IN Grant,114.40619,22.870325,61.889626,21.401184,3.2557757,19.057331
IN Greene,117.563896,66.463776,24.202282,0.00014181531,1.29220035e-14,34.32075
IN Hamilton,8.833736e-13,86.28546,65.29366,1.41230614e-14,40.33929,12.907057
IN Hancock,62.49191,87.479546,53.117012,1.41230614e-14,9.2251685e-5,17.27322
IN Harrison,102.79817,69.13497,36.832603,4.5862802e-14,1.29220035e-14,21.317406
IN Hendricks,34.14073,93.36989,50.83336,1.41230614e-14,15.248694,25.00004
IN Henry,126.94283,52.111557,44.367355,3.7813606e-12,1.29220035e-14,13.158227
IN Howard,110.14781,46.280674,53.667145,1.0171385e-12,3.5621552,24.63193
IN Huntington,99.22616,75.60767,44.60748,1.41230614e-14,1.29220035e-14,2.7399876
IN Jackson,113.38588,64.500336,37.54303,1.41230614e-14,12.778802,7.8569646
IN Jasper,105.12925,71.19648,39.542927,1.41230614e-14,3.024758,2.7454996
IN Jay,111.85142,49.369946,43.43876,29.57522,0.3167373,0.3530073
IN Jefferson,109.00501,48.75656,51.64103,21.90715,0.058622707,2.001349
IN Jennings,133.53592,56.913364,34.083195,0.00093745743,1.29220035e-14,14.836566
IN Johnson,64.599495,78.72072,47.736366,1.41230614e-14,7.794917,30.798166
IN Knox,136.67181,53.98449,43.51864,1.9260306e-5,7.2186435e-9,0.3579825
IN Kosciusko,95.88039,67.256294,39.37403,3.7274234e-13,18.306364,4.8931017
IN La Porte,71.69683,41.246845,46.84952,33.06891,26.754084,10.570321
IN LaGrange,94.2436,44.313683,33.54029,3.301946e-5,51.253216,9.859947
IN Lake,101.8091,1.3585014,81.93779,3.4238983e-14,33.440445,24.507076
IN Lawrence,123.31119,59.507854,31.546928,3.7953013e-10,1.29220035e-14,20.113981
IN Madison,130.05913,19.590584,63.750443,4.0945958e-13,7.382517,22.98489
IN Marion,89.76284,0.016332097,51.44302,1.4768018e-14,84.159706,32.18007
IN Marshall,91.8068,68.15714,37.82842,1.4339639e-6,17.613379,14.187761
IN Martin,126.8813,71.81783,32.9111,0.062187497,1.29220035e-14,9.2968015e-15
IN Miami,130.61693,53.725998,42.10665,0.0029920712,0.035205923,4.9687786
IN Monroe,30.630634,5.4268503,104.652245,19.724741,49.28115,5.909429
IN Montgomery,98.76831,74.50121,38.863056,2.2449033e-8,2.5493152,21.739101
IN Morgan,107.931915,63.65572,43.12368,1.41230614e-14,1.29220035e-14,16.81373
IN Newton,102.75292,74.72801,28.73821,4.5949517e-5,1.29220035e-14,33.49319
IN Noble,93.41826,73.30457,29.543282,2.9090364e-7,9.728558,27.167116
IN Ohio,88.52887,94.07489,24.506409,1.4923762e-10,1.29220035e-14,18.452253
IN Orange,117.05657,55.82489,29.278654,0.8140966,1.29220035e-14,46.14265
IN Owen,134.14557,57.641106,36.7162,0.024002412,1.29220035e-14,3.053021
IN Parke,100.837975,59.408943,37.351257,30.639143,6.4818e-13,0.37276548
IN Perry,87.895584,54.328773,47.868298,24.255995,1.29220035e-14,16.860926
IN Pike,112.21776,81.255455,27.462967,0.000115813724,1.29220035e-14,1.7985414e-11
IN Porter,65.904594,51.67893,76.30997,1.41230614e-14,17.46498,8.849947
IN Posey,79.04624,96.12956,39.518295,1.41230614e-14,1.29220035e-14,9.2968015e-15
IN Pulaski,114.13595,73.38178,36.86791,0.1901815,1.29220035e-14,5.7365026
IN Putnam,85.32329,60.88997,50.991306,17.616697,1.1908448,9.6440525
IN Randolph,124.10197,61.19657,42.314045,0.0017303133,5.5786386e-6,6.672384
IN Ripley,102.85753,78.4644,37.044785,2.1295595e-8,1.29220035e-14,12.611136
IN Rush,117.53983,71.24424,33.552105,9.777672e-9,1.29220035e-14,9.129525
IN Scott,109.87713,39.05295,45.507545,5.7791154e-14,24.018816,14.325778
IN Shelby,131.88196,46.483303,42.56227,1.0500345e-8,1.29220035e-14,28.025469
IN Spencer,98.214294,87.31823,37.64904,2.3624336e-10,1.334201,3.9328456
IN St. Joseph,82.254944,43.091496,74.42394,2.8717426e-10,8.938727,13.439953
IN Starke,125.71955,56.896862,40.10238,0.034206815,2.6695302e-11,8.305268
IN Steuben,83.15299,77.0309,50.19071,3.412732e-7,2.9170961,4.005485
IN Sullivan,127.06707,49.482,30.115541,23.71863,1.29220035e-14,5.397121
IN Switzerland,131.27222,58.25033,36.02221,7.338353,1.29220035e-14,1.4687758e-7
IN Tippecanoe,43.18702,29.643965,76.80612,13.753881,55.953655,1.055827
IN Tipton,87.84682,90.75181,32.065605,4.9141604e-6,1.29220035e-14,16.868322
IN Union,106.13661,76.69376,39.308174,0.09117438,1.29220035e-14,8.722095e-9
IN Vanderburgh,114.936874,19.198332,64.499275,1.41230614e-14,35.63218,1.5862026
IN Vermillion,128.65237,56.52957,42.00707,0.056270108,1.29220035e-14,9.2968015e-15
IN Vigo,107.25611,7.8208303,76.044235,21.77801,17.185213,3.7745368
IN Wabash,110.716415,71.71282,40.355835,7.9115644e-8,1.29220035e-14,5.086754
IN Warren,89.864075,90.349266,33.619053,0.0051055085,1.29220035e-14,6.950124
IN Warrick,57.328037,89.0245,51.45046,1.41230614e-14,0.23023295,19.14157
IN Washington,139.35022,49.60365,41.818993,5.3749265e-8,1.29220035e-14,2.2005384
IN Wayne,135.87746,32.58752,57.69539,0.0003698617,8.793803,4.7072353
IN Wells,90.41857,92.44457,36.763847,1.41230614e-14,1.29220035e-14,1.0382164
IN White,84.45745,85.69439,35.21654,0.003424791,3.1831372,23.542913
IN Whitley,82.79606,84.98609,42.71879,1.41230614e-14,1.29220035e-14,4.366731
IA Adair,59.15295,112.46806,40.968067,1.7604914,1.29220035e-14,1.132527
IA Adams,48.81427,114.61679,44.60507,7.0095844,1.29220035e-14,9.2968015e-15
IA Allamakee,32.18055,111.82838,44.747055,13.842811,3.9079435,20.235674
IA Appanoose,80.839226,81.74826,44.574703,9.29387,1.29220035e-14,9.383754
IA Audubon,21.196024,124.49808,33.864826,31.25115,1.29220035e-14,8.612218
IA Benton,44.01341,105.52748,56.60623,8.954157e-9,3.3209167e-14,2.6259491
IA Black Hawk,40.210373,54.237778,66.1794,1.151464e-12,42.017185,26.561958
IA Boone,47.77009,101.5413,62.229595,3.678612e-7,5.0449967,4.0955076
IA Bremer,14.036034,114.021576,66.0912,6.0619745e-11,2.2239412e-8,13.878826
IA Buchanan,46.959595,99.52934,51.782333,4.6148095,12.871103,1.8020027
IA Buena Vista,1.4510387e-8,90.20436,18.969873,24.063404,55.30182,71.174416
IA Butler,45.908524,126.31308,36.415333,0.0021479968,1.29220035e-14,6.07544
IA Calhoun,24.414772,124.25151,36.822994,30.463528,1.29220035e-14,7.194811
IA Carroll,44.047974,116.613235,49.332565,2.8243043e-8,1.29220035e-14,4.9503856
IA Cass,67.256546,105.23646,46.98527,0.76152027,5.0323417e-12,1.2144687
IA Cedar,37.03619,115.72684,54.82322,3.6816703e-6,1.29220035e-14,3.3581364
IA Cerro Gordo,49.795082,86.36653,72.13192,0.123680845,2.9006135,15.31555
IA Cherokee,54.192406,119.65331,42.005238,0.20765495,1.29220035e-14,5.3686357
IA Chickasaw,47.013435,114.291,51.791767,1.2615846,0.0026268847,9.2968015e-15
IA Clarke,67.5744,88.977005,36.58237,5.653014,15.558262,14.166825
IA Clay,54.330647,109.28289,49.97914,0.09548838,5.4410357,5.6259403
IA Clayton,41.327164,109.315155,51.411427,6.5828104,1.29220035e-14,7.7597094
IA Clinton,78.0246,65.163086,66.70763,6.929444e-7,8.157261,4.182721
IA Crawford,39.206264,89.29285,19.15574,28.486992,42.14292,27.907948
IA Dallas,0.00014808394,102.39929,45.502686,1.41230614e-14,44.92486,18.405565
IA Davis,34.190945,93.11429,30.15416,41.07541,22.54128,5.754214
IA Decatur,40.051453,65.78286,59.767406,55.5379,0.5076805,9.2968015e-15
IA Delaware,44.892044,112.30212,49.521114,0.0049122893,1.29220035e-14,5.082678
IA Des Moines,69.8118,55.134567,64.11465,23.609545,12.520249,3.2518194
IA Dickinson,11.018013,129.5371,47.31817,19.872793,1.29220035e-14,14.070856
IA Dubuque,36.426884,75.26402,76.811485,1.41230614e-14,13.973193,13.363835
IA Emmet,31.373837,114.64785,32.966972,30.082146,9.295215,13.523849
IA Fayette,54.80575,94.51572,62.828594,6.0889945,0.12668583,0.5553583
IA Floyd,60.686794,93.54686,55.84957,7.3260427,1.5249019,5.4885974
IA Franklin,50.11995,113.672585,32.268406,0.9973569,4.102275,30.450302
IA Fremont,62.458763,120.352776,33.06783,1.309537,1.29220035e-14,9.2968015e-15
IA Greene,54.300877,113.90301,49.112427,3.350069,9.449891e-13,9.2968015e-15
IA Grundy,30.378029,135.80334,41.030815,1.5862461e-9,1.29220035e-14,2.9923284
IA Guthrie,47.730377,111.9677,42.617786,0.3167148,1.29220035e-14,19.350227
IA Hamilton,46.87569,114.70566,45.124542,0.0002884256,7.6351724,7.7813563
IA Hancock,44.80502,126.3293,39.474533,0.028009003,1.29220035e-14,6.765014
IA Hardin,51.613377,114.142685,46.910015,0.34743088,3.80839,1.5212171
IA Harrison,65.93415,102.11544,48.051136,0.0008599489,1.29220035e-14,1.2992691
IA Henry,72.969,89.26154,50.22937,0.07536837,5.6302214,7.176939
IA Howard,46.017853,109.87885,51.84573,5.164809,1.29220035e-14,4.099104
IA Humboldt,51.89066,129.13472,32.65916,0.0065951985,1.29220035e-14,8.060022
IA Ida,54.978493,128.90099,35.80319,0.35855776,1.29220035e-14,9.2968015e-15
IA Iowa,38.961567,112.86421,57.864193,0.06860028,3.9833836e-8,2.1732981
IA Jackson,66.16642,91.11834,59.729324,0.4262048,2.203711e-14,0.473359
IA Jasper,51.549465,87.46181,60.127983,0.00084460276,1.0062459e-8,26.19864
IA Jefferson,31.124249,75.81892,68.51483,21.25255,20.967863,9.2968015e-15
IA Johnson,0.028648965,38.78481,92.90393,1.41230614e-14,72.753075,5.0832496
IA Jones,51.996487,95.088165,61.56574,0.619907,2.6497273,2.3513684
IA Keokuk,54.276825,105.86424,45.67303,3.200959,1.29220035e-14,4.020306
IA Kossuth,50.47292,123.32486,41.775135,0.04345943,1.29220035e-14,9.2968015e-15
IA Lee,103.53079,64.93471,56.86389,0.63461953,1.5269291,2.558453
IA Linn,26.420115,67.25492,74.01729,1.41230614e-14,36.556915,14.601995
IA Louisa,39.532063,96.2312,20.690615,5.8045707,23.924782,63.391438
IA Lucas,73.20067,100.55589,35.917152,0.39727256,1.29220035e-14,17.374125
IA Lyon,36.054367,142.07506,20.48559,1.2561933,12.243736,2.3934834
IA Madison,41.18212,113.3169,50.362198,1.5760918e-9,1.9456425e-14,6.119217
IA Mahaska,59.824688,92.44974,45.179882,0.20444888,7.594135e-7,27.513012
IA Marion,53.128914,93.07252,61.629208,0.0019312102,4.0878196,9.2968015e-15
IA Marshall,55.153603,67.307526,37.55476,0.005451903,47.466984,37.43546
IA Mills,67.74087,104.22827,45.85741,5.692622e-8,4.1097483e-6,0.4642356
IA Mitchell,44.516262,114.99252,49.595856,2.6340663,1.29220035e-14,9.2968015e-15
IA Monona,76.33501,110.59219,37.592224,1.2344476,1.29220035e-14,3.8349016
IA Monroe,65.054985,103.62961,26.344738,3.9597938,1.29220035e-14,32.100243
IA Montgomery,61.80028,97.069916,38.12366,28.846611,0.0010681151,11.7894535
IA Muscatine,51.53676,81.40402,39.956223,1.446787e-6,20.727892,45.217255
IA O'Brien,45.67968,123.46244,40.45486,1.7361915,0.6534903,10.163229
IA Osceola,49.731594,132.50356,26.677551,0.37244692,8.432825,3.7356985
IA Page,76.12919,97.09553,49.19123,3.3359177,1.5043778,9.2968015e-15
IA Palo Alto,49.42178,121.77089,47.22527,0.6434689,2.512622,9.2968015e-15
IA Plymouth,39.08677,121.85387,34.76141,6.8963245e-11,4.63994,18.147171
IA Pocahontas,40.61894,126.41384,38.593,8.102595,1.29220035e-14,11.779856
IA Polk,38.319843,48.652626,61.506077,1.41230614e-14,62.155113,16.191063
IA Pottawattamie,81.626366,60.8705,56.60092,1.41230614e-14,23.905666,8.5488615
IA Poweshiek,10.868494,88.71936,74.84945,26.337511,0.070636615,20.86998
IA Ringgold,48.92468,114.44065,36.18623,14.55549,1.29220035e-14,5.653151
IA Sac,51.0701,137.97035,31.147722,0.009675441,2.0086722e-14,0.001271429
IA Scott,48.877632,57.64469,71.387665,1.41230614e-14,34.782787,3.2497728
IA Shelby,55.176697,114.49851,46.016186,0.07334786,3.9352248e-8,4.563131
IA Sioux,18.981283,125.48997,25.979078,0.0015903164,33.34627,4.3792505
IA Story,0.0033535385,60.28985,79.58766,11.0511675,53.83341,3.8351138
IA Tama,29.0341,103.58176,36.88944,4.451132,1.9691705,76.27997
IA Taylor,48.42036,113.41841,34.67865,15.585287,3.154142,10.107505
IA Union,72.05183,85.24897,52.31892,7.8312335,0.894918,3.9005826
IA Van Buren,59.79006,108.53964,33.822353,17.592216,1.29220035e-14,4.9625254
IA Wapello,77.47601,66.83545,38.860867,1.2635276,18.058807,41.578735
IA Warren,40.779278,93.39217,67.55191,1.41230614e-14,5.1630263,3.0639288
IA Washington,47.571377,95.36946,50.60865,0.013836214,7.360904,22.466053
IA Wayne,62.14677,102.693954,31.787273,26.210629,1.29220035e-14,4.7303414
IA Webster,82.07197,75.975716,52.26406,0.0003229195,11.412505,9.220991
IA Winnebago,35.690243,116.26594,49.233162,9.240004,9.0765224e-7,11.016355
IA Winneshiek,1.2330727e-5,93.84724,83.41232,20.838064,0.00033352108,3.2208626
IA Woodbury,64.17295,66.259865,34.836887,0.00018997799,44.57753,33.260616
IA Worth,58.923595,117.02251,41.36387,0.6504465,1.29220035e-14,9.2968015e-15
IA Wright,55.789204,105.114746,37.70179,1.9535115,15.030124,19.17435
KS Allen,81.063255,97.32389,28.106688,23.364973,5.1758226e-11,9.2968015e-15
KS Anderson,65.41537,123.56978,6.727816,19.029629,11.405893,9.2968015e-15
KS Atchison,50.858784,92.740326,34.657402,39.15336,13.910842,5.1118138e-11
KS Barber,68.84652,148.07288,0.0003494196,8.932982,1.6662327,9.2968015e-15
KS Barton,78.10578,118.051956,0.00096795405,4.7510576,25.562906,2.9397223
KS Bourbon,87.64399,91.92173,28.43157,21.22926,2.1178875,3.5488918
KS Brown,67.88117,129.12157,12.894003,13.917487,5.3275466,9.2968015e-15
KS Butler,66.48576,117.260704,20.056622,0.00038783104,17.973013,9.2968015e-15
KS Chase,30.592175,146.7719,1.9194106,50.199368,8.013031,9.2968015e-15
KS Chautaqua,44.89425,122.94503,3.3549318,70.439354,1.29220035e-14,9.2968015e-15
KS Cherokee,95.08144,94.4643,10.875194,33.40306,0.026403747,1.0872339
KS Cheyenne,8.552237,166.1712,3.4213912,39.714485,0.86817795,9.2968015e-15
KS Clark,28.59667,156.94193,1.6066791e-12,22.185637,12.18305,17.58418
KS Clay,50.05989,143.03069,17.686354,5.2306466,1.29220035e-14,7.5626607
KS Cloud,75.97621,119.498764,19.206434,11.217657,0.0019085058,0.3868207
KS Coffey,52.379734,142.40115,2.6259386e-5,3.3909795,1.29220035e-14,48.048733
KS Comanche,32.007713,162.9057,0.023615343,32.662506,9.992545e-9,9.2968015e-15
KS Cowley,86.38038,92.06823,16.669086,13.229814,25.452263,1.4033537
KS Crawford,87.979225,77.9408,26.047619,8.391251,27.418339,2.1349654
KS Decatur,13.386068,162.9768,4.2181544,41.737923,1.6129888e-10,9.2968015e-15
KS Dickinson,72.45004,124.717995,17.461279,10.027797,8.1155675e-5,0.7233665
KS Doniphan,50.092052,128.31615,9.214741,32.31089,1.041243,9.2968015e-15
KS Douglas,7.311823,60.346607,78.51009,6.7714143,60.45555,3.475166e-13
KS Edwards,34.191044,142.61986,1.5455085e-11,21.451126,29.13665,9.2968015e-15
KS Elk,27.650372,127.35724,3.2175026,73.11727,1.29220035e-14,9.2968015e-15
KS Ellis,40.74985,132.90462,19.00132,0.051365815,21.10659,0.23180234
KS Ellsworth,29.431902,131.91818,17.380636,45.012253,2.2921872,9.2968015e-15
KS Finney,15.305505,77.38293,1.812633e-14,32.293102,91.92984,32.53537
KS Ford,20.404001,75.96748,1.812633e-14,29.131426,88.971535,43.099567
KS Franklin,79.48517,107.54242,26.23061,3.5314136,8.635812,1.0671027
KS Geary,51.96261,86.17117,3.9264794e-8,13.936734,77.37692,0.5315068
KS Gove,1.9018575,161.21089,9.2058325,46.709663,3.093066e-9,9.2968015e-15
KS Graham,13.536448,159.09598,6.121983,44.39862,1.402733e-12,3.3852353
KS Grant,0.067638785,118.88375,1.812633e-14,42.137054,58.081394,9.184388
KS Gray,17.506088,147.49557,1.812633e-14,27.108488,29.454449,9.2968015e-15
KS Greeley,2.6955607e-7,169.8212,6.5317385e-5,50.04478,11.824478,9.2968015e-15
KS Greenwood,64.95612,132.13579,0.93286103,37.308815,1.29220035e-14,9.2968015e-15
KS Hamilton,2.9515033e-6,131.25758,1.812633e-14,45.306427,54.072033,1.9575781
KS Harper,74.19078,144.06824,2.3718144e-6,10.344724,5.8362427,9.2968015e-15
KS Harvey,48.00434,114.800415,25.917442,2.8060627,29.42513,1.9507377
KS Haskell,0.00045667504,130.41649,1.812633e-14,43.150276,55.574383,0.0046691326
KS Hodgeman,24.972647,173.65321,1.812633e-14,11.048089,7.24214,9.2968015e-15
KS Jackson,60.175278,138.69319,2.4271524,5.532968,11.793053,6.346939
KS Jefferson,62.08827,127.32373,24.374588,1.8048943,0.0001354173,9.2968015e-15
KS Jewell,26.257986,154.78052,0.02674375,38.549023,1.29220035e-14,2.7754295
KS Johnson,2.0798736e-12,104.98499,41.055275,2.763508e-13,57.8055,4.3618608
KS Kearny,0.0004342634,136.89255,1.812633e-14,51.455814,31.669918,17.591822
KS Kingman,62.40777,140.10225,12.656961,4.221669,2.4590186e-14,9.2968015e-15
KS Kiowa,36.043575,155.8847,5.3282948,26.671976,0.14015368,9.2968015e-15
KS Labette,92.51813,89.79997,21.633669,22.328876,10.128689,2.1508575e-9
KS Lane,54.035587,168.56729,1.812633e-14,5.351241,7.3933244e-14,9.2968015e-15
KS Leavenworth,53.33239,92.32918,31.232882,0.22234406,32.717716,13.675683
KS Lincoln,39.04962,150.9089,7.653984,24.097095,1.29220035e-14,9.2968015e-15
KS Linn,101.17285,115.63571,0.21660312,6.682299,3.533545e-7,9.2968015e-15
KS Logan,39.404373,166.95149,2.0379815,13.913544,0.9240524,9.2968015e-15
KS Lyon,48.527218,83.93053,24.43223,16.954536,44.275925,17.72474
KS Marion,46.3794,138.23672,24.23029,5.8849783,0.21910082,4.127365
KS Marshall,53.313297,137.91731,17.951519,12.083681,1.29220035e-14,9.2968015e-15
KS McPherson,57.585663,129.24454,26.437576,3.356998,0.00012616368,2.734225e-11
KS Meade,34.63451,142.0686,1.812633e-14,15.062783,31.371012,2.4907234
KS Miami,62.700428,118.16057,32.5552,0.0014014648,0.48948732,9.2968015e-15
KS Mitchell,64.91646,154.4405,1.8730929,2.4111333,3.641992e-5,9.2968015e-15
KS Montgomery,102.344734,90.769325,8.291057,16.405693,19.186783,3.7828307
KS Morris,46.524075,134.69174,22.123472,23.39822,6.055167e-7,9.2968015e-15
KS Morton,2.0708271e-6,145.12979,1.812633e-14,47.433846,28.037025,21.706297
KS Nemaha,47.533615,150.51558,12.586887,3.071063,1.2740753e-10,0.61354244
KS Neosho,96.87425,96.91153,19.175064,15.255517,5.4836535,9.2968015e-15
KS Ness,11.238227,173.37614,1.1663323e-8,37.916336,4.5582094,9.2968015e-15
KS Norton,32.14029,158.76999,6.04252e-6,31.517885,4.706081,9.2968015e-15
KS Osage,70.714455,124.17961,22.94712,7.551142,0.00012374822,9.2968015e-15
KS Osborne,48.43922,156.6529,0.3229392,14.798168,1.29220035e-14,9.2968015e-15
KS Ottawa,45.600742,152.41196,11.656487,8.205929,3.3920607e-8,9.2968015e-15
KS Pawnee,43.976738,136.85423,0.2906663,36.819157,10.642538,9.2968015e-15
KS Phillips,41.702824,155.34793,4.835663e-11,10.507081,1.29220035e-14,32.76094
KS Pottawatomie,33.837864,146.71155,1.1060761e-12,0.2953379,32.57876,9.2968015e-15
KS Pratt,58.43812,143.94978,2.101896,6.1396112,17.97146,9.2968015e-15
KS Rawlins,1.5905272e-5,159.8048,11.79634,46.781746,2.2769082,9.2968015e-15
KS Reno,82.675964,98.17637,22.168283,1.7151148,25.451569,9.2968015e-15
KS Republic,20.249207,164.09271,4.7481484,31.906446,1.29220035e-14,9.2968015e-15
KS Rice,47.187317,138.20224,3.4589705,18.864414,15.207556,6.0479806e-14
KS Riley,1.8476083e-5,76.95876,45.33005,21.392359,66.588844,0.84759766
KS Rooks,54.90744,155.61996,2.2518911,8.731168,1.29220035e-14,9.2968015e-15
KS Rush,39.833534,150.16168,10.982852,21.041681,1.29220035e-14,9.2968015e-15
KS Russell,62.44501,144.67418,5.6822667,11.969793,0.00020985412,9.2968015e-15
KS Saline,68.54238,100.659904,25.098175,0.42400372,29.70162,1.9810544
KS Scott,33.048798,163.63208,1.812633e-14,6.3746724,27.473362,1.4790746
KS Sedgwick,73.35714,84.57499,0.016433472,0.009143164,72.26218,1.6579485
KS Seward,13.877666,62.16173,1.812633e-14,40.543198,101.03762,36.933754
KS Shawnee,60.84243,73.90205,36.17832,2.2066503,55.608826,2.3074362
KS Sheridan,43.78436,169.87743,0.008409765,7.33159,0.0044994494,9.2968015e-15
KS Sherman,59.79534,144.4618,0.026243625,19.955774,5.099742,9.2968015e-15
KS Smith,13.786267,161.8978,3.7942026,42.39154,1.29220035e-14,9.2968015e-15
KS Stafford,42.03295,149.60803,9.042238e-5,25.142658,11.051891,1.0943061
KS Stanton,2.8658255e-11,142.52989,1.812633e-14,46.573715,34.814053,14.353072
KS Stevens,30.21424,123.313354,1.812633e-14,24.037502,49.764107,6.172249e-12
KS Sumner,82.38034,112.964584,18.666899,4.879904,2.1540873,2.8249068
KS Thomas,46.827774,162.256,0.034988258,1.0819823,7.0588803,9.2968015e-15
KS Trego,39.61847,168.16747,5.346758,9.940726,1.29220035e-14,2.5776322
KS Wabaunsee,46.795372,147.96117,14.196187,4.4281178,0.8571382,1.3374915
KS Wallace,34.270546,172.47296,1.812633e-14,13.054546,0.17519453,9.2968015e-15
KS Washington,34.218937,173.3153,5.139369,13.489466,1.5048091e-14,9.2968015e-15
KS Wichita,2.8216118e-7,150.04077,6.657321e-11,51.491318,33.43684,9.2968015e-15
KS Wilson,78.05616,110.90496,7.5642424,42.607395,1.0892064e-11,9.2968015e-15
KS Woodson,55.191383,127.95373,2.3408964,49.55755,1.29220035e-14,9.2968015e-15
KS Wyandotte,61.276085,25.481073,5.792075e-5,40.568542,101.745766,27.5454
KY Adair,129.4069,47.865837,25.149582,12.495647,1.29220035e-14,36.14795
KY Allen,141.0213,46.286987,35.326416,8.021965,6.0882365e-13,11.166923
KY Anderson,113.24194,73.232956,40.848347,2.8996199e-6,1.29220035e-14,1.9906878
KY Ballard,134.87886,72.8251,25.95006,5.818651,1.29220035e-14,9.2968015e-15
KY Barren,136.62077,44.164223,39.810825,8.273347,4.31868,2.4324129
KY Bath,119.23099,29.370123,32.189064,68.38909,1.29220035e-14,2.8998344
KY Bell,151.92696,2.1050488e-8,31.549812,72.45069,1.5521672e-11,2.5879693
KY Boone,64.31633,71.241165,44.880535,1.41230614e-14,39.1233,5.5499325
KY Bourbon,118.97432,50.7917,43.531567,4.057548,17.658659,2.550388
KY Boyd,131.5162,23.66239,60.64986,29.192093,1.0922389e-12,2.4071229
KY Boyle,88.295944,51.149624,53.478397,31.814104,7.8619967,9.2968015e-15
KY Bracken,138.48985,59.663624,35.643776,3.9181972,1.29220035e-14,9.2968015e-15
KY Breathitt,136.74207,2.1055643e-14,30.114056,97.93423,1.29220035e-14,9.2968015e-15
KY Breckinridge,103.92572,50.865414,36.18835,47.866615,8.662214e-13,2.91209
KY Bullitt,115.49909,61.969166,45.868607,1.41230614e-14,5.607776e-5,1.8882294
KY Butler,118.69257,47.391876,20.005941,27.955517,1.29220035e-14,51.66246
KY Caldwell,119.19294,51.164867,35.69667,40.830883,1.29220035e-14,9.2968015e-15
KY Calloway,81.806816,48.06974,58.921684,29.81203,8.588667,2.2749314
KY Campbell,87.41194,37.31152,74.47229,1.41230614e-14,23.130968,4.8036404
KY Carlisle,107.70807,81.48749,24.87466,13.661114,1.29220035e-14,12.104418
KY Carroll,131.86847,30.128702,28.86997,38.515507,20.140017,5.454261
KY Carter,135.64865,22.308743,39.32317,50.400986,1.29220035e-14,0.6261696
KY Casey,126.54368,34.25594,18.64128,60.911835,1.29220035e-14,12.417073
KY Christian,108.72244,9.135448,37.671734,43.381607,47.19364,3.022491
KY Clark,133.40573,49.13828,47.535057,0.015796902,8.571786,5.341041
KY Clay,156.22565,1.0943142e-9,24.654057,83.327515,1.29220035e-14,5.64929
KY Clinton,152.11685,33.13977,19.934143,46.81917,1.29220035e-14,9.2968015e-15
KY Crittenden,134.11581,60.956585,26.635967,16.635796,1.29220035e-14,5.2553887
KY Cumberland,151.87749,52.47126,20.088129,18.616808,1.29220035e-14,9.2968015e-15
KY Daviess,113.67564,48.188095,50.06319,9.433097e-13,17.02809,3.645005
KY Edmonson,96.38734,50.050922,26.61703,40.966972,1.29220035e-14,33.227177
KY Elliott,124.20737,19.584301,30.722694,80.88943,1.29220035e-14,9.2968015e-15
KY Estill,148.73111,25.514557,31.995798,50.96439,1.29220035e-14,9.2968015e-15
KY Fayette,60.206406,18.750303,75.86598,1.41230614e-14,71.55139,3.2928362
KY Fleming,127.924545,45.804184,28.310928,48.979553,1.29220035e-14,9.2968015e-15
KY Floyd,167.75864,2.25864,31.386433,58.21347,1.29220035e-14,0.31790295
KY Franklin,105.14218,31.671547,69.63798,3.2866485,28.209877,3.1112845
KY Fulton,98.176704,29.351389,32.942062,92.309906,0.18534029,8.236485
KY Gallatin,114.907326,52.46563,26.450006,28.707453,1.29220035e-14,34.482956
KY Garrard,133.14488,64.03981,33.750446,1.7702986,1.29220035e-14,0.02971569
KY Grant,137.0127,46.614372,30.820608,6.5696807,13.025946,6.8049974
KY Graves,132.03809,62.632923,26.126,0.9727921,3.6565194,26.75567
KY Grayson,139.39513,50.94397,28.726696,14.208598,1.29220035e-14,15.945312
KY Green,109.975105,55.161045,22.602543,51.322735,1.29220035e-14,6.7887716
KY Greenup,149.18533,46.672825,42.915348,0.055625338,1.29220035e-14,9.2968015e-15
KY Hancock,124.078575,76.67602,29.313803,0.03956486,1.29220035e-14,9.2968015e-15
KY Hardin,117.83589,35.76607,49.01371,4.684999e-8,25.994326,1.564029
KY Harlan,163.62689,5.0620234e-5,26.738596,67.71613,1.29220035e-14,2.7263346
KY Harrison,131.66107,61.035927,42.257893,6.091694,9.50742e-11,9.2968015e-15
KY Hart,106.2947,32.455303,33.54593,71.35986,1.4378102e-9,0.0038031756
KY Henderson,139.95312,36.36597,47.083626,1.0849205,10.727881,3.559988
