Name,S1,S2,S3,S4,S5,S6,Cluster
COLUMN: 701 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'RPL_THEMES' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.7488701,0.850197,0.3609415,0.5835239,0.42446393,0.042594466,A
"COLUMN: 489 | CATEGORY: 'IHME Cardiovascular Mortalityt Rates' | VARIABLE: 'Mortality Rate, 2014* Hypertensive heart disease' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.09141031,0.01712787,0.0026402255,0.075017095,0.05584973,0.015495812,B
COLUMN: 358 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'consensusOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.66652554,0.711403,0.13909267,0.10457949,0.03815639,8.7708934e-14,C
COLUMN: 467 | CATEGORY: 'COVID Community Vulnerability Index' | VARIABLE: 'THEME 1: Socioeconomic Status' | UNITS: 'Index'' | COVERAGE: '100.0%',0.7813769,4.004139e-16,1.9782588e-16,0.9348932,0.1711755,0.026201727,B
"COLUMN: 430 | CATEGORY: 'IPCSR Crime Data 2016 (2012-2014)' | VARIABLE: 'BURGLRY' | UNITS: 'per 100,000'' | COVERAGE: '95.0%'",0.14625315,0.0058861114,0.022403685,0.06324531,0.09824548,0.003914339,D
COLUMN: 104 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Median age' | UNITS: '(years)'' | COVERAGE: '100.0%',0.30325812,0.48853007,0.18161249,0.34980848,0.010551881,0.007677119,C
COLUMN: 108 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Average household size' | UNITS: '(count)'' | COVERAGE: '100.0%',0.31385815,0.30217862,0.12303368,0.19491594,0.27295402,0.026272694,A
COLUMN: 656 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'MP_AGE65' | UNITS: 'Rate'' | COVERAGE: '100.0%',4.0169304e-16,0.0358388,0.0007078872,0.054747622,8.8668396e-13,6.428003e-16,E
COLUMN: 721 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'F_TOTAL' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.74098414,0.8409939,0.3571816,0.58308804,0.42247856,0.04227486,A
COLUMN: 714 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'F_THEME3' | UNITS: 'Rate'' | COVERAGE: '100.0%',4.0169304e-16,4.004139e-16,1.9782588e-16,5.6382123e-16,0.4202091,4.854126e-12,D
COLUMN: 209 | CATEGORY: 'Institute for Health Metrics and Evaluation (2010/11)' | VARIABLE: 'Male sufficient activity' | UNITS: '(%)'' | COVERAGE: '99.5%',0.097374834,0.51380736,0.2734634,0.10730386,0.26103258,0.0021303953,A
COLUMN: 672 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'MP_CROWD' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0043507484,0.022442287,1.3727858e-7,0.050984923,0.0036189728,0.0002530921,E
COLUMN: 934 | CATEGORY: 'PUMA Household Data' | VARIABLE: 'MULTG' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.24098311,0.037990957,0.036485024,0.25073403,0.25861442,0.019571604,D
COLUMN: 632 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_SNGPNT' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.04025707,4.004139e-16,0.037159223,5.6382123e-16,0.16268808,0.0020514023,D
COLUMN: 617 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_POV' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0014887848,4.004139e-16,0.0028446857,5.6382123e-16,0.030708643,1.9740677e-8,D
COLUMN: 278 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Children in poverty' | UNITS: '% Children in Poverty'' | COVERAGE: '100.0%',0.40117702,6.710274e-9,0.035920426,0.62059855,0.100051306,0.017129324,B
COLUMN: 215 | CATEGORY: 'Institute for Health Metrics and Evaluation (2010/11)' | VARIABLE: ' Obesity' | UNITS: '(%)'' | COVERAGE: '99.5%',0.6197367,0.35953432,0.117220886,0.5729687,0.16743018,0.038703308,B
"COLUMN: 345 | CATEGORY: 'USDA-ERS (Education, Poverty, and Unemployment)' | VARIABLE: '0-17 Poverty rate' | UNITS: '%'' | COVERAGE: '100.0%'",0.4027306,5.3520006e-9,0.03562324,0.6244543,0.100063086,0.017174719,B
COLUMN: 326 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Homicides' | UNITS: 'Homicide Rate'' | COVERAGE: '39.6%',0.10182929,0.040517237,0.013417994,0.16610579,0.07334744,0.022926217,B
COLUMN: 795 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'native_jail_pop_rate' | UNITS: 'Total Population'' | COVERAGE: '94.3%',4.0169304e-16,0.0070799803,1.9782588e-16,0.003969415,2.3173568e-8,2.7294165e-8,E
"COLUMN: 473 | CATEGORY: 'COVID Community Vulnerability Index' | VARIABLE: 'CCVI SCORE
Higher = More Vulnerable' | UNITS: 'Index'' | COVERAGE: '100.0%'",0.7725227,4.004139e-16,1.9782588e-16,0.8444326,0.20773534,0.04275354,B
COLUMN: 97 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Age 25-34' | UNITS: '(count)'' | COVERAGE: '100.0%',0.2634497,0.17039976,0.10487684,0.11195407,0.26465693,0.024144374,A
COLUMN: 69 | CATEGORY: '2015 Census (American Fact Finder)' | VARIABLE: 'Popn over 18 and citizen' | UNITS: '(count)'' | COVERAGE: '100.0%',0.4886416,0.5369167,0.24923962,0.400608,0.1812401,0.022036264,A
"COLUMN: 750 | CATEGORY: 'Medicare Reimbursements' | VARIABLE: 'Physician reimbursements per enrollee (2014) Price, age, sex & race-adjusted' | UNITS: '$/enrollee'' | COVERAGE: '99.8%'",0.47070774,0.27080023,0.14854954,0.16525826,0.33158684,0.036449876,A
COLUMN: 248 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Low birthweight' | UNITS: '% LBW'' | COVERAGE: '96.7%',0.22918503,0.090503946,0.042985737,0.24305673,0.096638545,0.026347332,B
COLUMN: 183 | CATEGORY: 'IRS (2010) Tax Data' | VARIABLE: 'Federal filers' | UNITS: '(count)'' | COVERAGE: '100.0%',0.10731647,0.20214333,0.104869835,0.039562482,0.08017082,0.008761468,A
"COLUMN: 514 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Males Undiagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.25882947,0.21244448,0.035471346,0.34354514,0.13992336,0.02246993,B
COLUMN: 354 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'happeningOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.6142015,0.7257581,0.093778,0.09250192,1.7096294e-14,9.1786006e-17,C
"COLUMN: 878 | CATEGORY: 'Hypertension' | VARIABLE: 'Total, Male, 2009' | UNITS: 'Rate'' | COVERAGE: '99.6%'",0.5046749,0.18217427,0.07741098,0.4636275,0.084736295,0.044453923,B
COLUMN: 285 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Violent crime' | UNITS: 'Violent Crime Rate'' | COVERAGE: '94.4%',0.14661188,0.008484739,0.029709255,0.10479253,0.17251341,0.017999856,D
COLUMN: 121 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Number of farms' | UNITS: '(count)'' | COVERAGE: '98.0%',4.0169304e-16,0.26920655,3.810846e-6,0.09958786,0.00010016887,1.1567214e-12,C
COLUMN: 260 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Teen births' | UNITS: 'Teen Birth Rate'' | COVERAGE: '95.9%',0.38396072,0.10344766,1.9782588e-16,0.4272559,0.13804424,0.008504055,B
COLUMN: 698 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'SPL_THEME4' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.4887372,0.1691586,0.18640688,0.50305665,0.38044596,0.027081855,A
COLUMN: 407 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'mediaweekly' | UNITS: '%'' | COVERAGE: '100.0%',0.07312241,0.51004696,0.2421057,0.14597791,0.21954045,9.1786006e-17,A
COLUMN: 216 | CATEGORY: 'CDC WONDER' | VARIABLE: 'Suicide rate' | UNITS: '(rate)'' | COVERAGE: '84.1%',0.09046637,0.12043516,0.030655107,0.12798357,0.008700145,9.1786006e-17,C
"COLUMN: 428 | CATEGORY: 'IPCSR Crime Data 2016 (2012-2014)' | VARIABLE: 'ROBBERY' | UNITS: 'per 100,000'' | COVERAGE: '95.0%'",0.022056796,4.004139e-16,0.010489363,5.6382123e-16,0.12603322,0.015626423,D
"COLUMN: 425 | CATEGORY: 'IPCSR Crime Data 2016 (2012-2014)' | VARIABLE: 'Crime Rate' | UNITS: 'per 100,000'' | COVERAGE: '95.0%'",0.14702877,0.00033304177,0.029940022,0.07216464,0.17437276,0.013711454,D
COLUMN: 712 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'F_MINRTY' | UNITS: 'Rate'' | COVERAGE: '100.0%',4.0169304e-16,4.004139e-16,1.9782588e-16,7.356849e-8,0.39259115,0.01008837,D
COLUMN: 642 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_CROWD' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.017169556,4.004139e-16,0.014979458,5.6382123e-16,0.11129707,0.00041461922,D
COLUMN: 636 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_LIMENG' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.002241766,4.004139e-16,0.0063844137,5.6382123e-16,0.090770915,0.00040663197,D
COLUMN: 953 | CATEGORY: 'PUMA Household Data' | VARIABLE: 'ELEP' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.4511835,0.26933086,0.04766157,0.35090473,0.21158881,0.048445504,B
COLUMN: 258 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Alcohol-impaired driving deaths' | UNITS: '# Alcohol-Impaired Driving Deaths'' | COVERAGE: '99.2%',0.012140363,0.036091406,0.001114855,0.05329864,0.002521821,3.5979325e-13,E
COLUMN: 99 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Age 45-54' | UNITS: '(count)'' | COVERAGE: '100.0%',0.3275063,0.4312146,0.20126057,0.30012706,0.079244785,0.020615995,C
COLUMN: 699 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'RPL_THEME4' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.46938372,4.004139e-16,0.15351366,0.60783684,0.49921006,0.029706184,D
COLUMN: 640 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_MOBILE' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.19179939,3.478374e-7,0.03977772,5.6382123e-16,0.19863173,0.0046614297,D
COLUMN: 79 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn density (2015)' | UNITS: 'ppl/mi2'' | COVERAGE: '100.0%',1.2056055e-15,4.4505347e-7,0.0012060758,5.6382123e-16,0.0056861895,0.0025783412,F
COLUMN: 81 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn density (2010)' | UNITS: 'ppl/mi2'' | COVERAGE: '100.0%',3.7922834e-15,4.5754646e-7,0.0012387668,5.6382123e-16,0.005528776,0.0026022906,F
COLUMN: 631 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_SNGPNT' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.00025528387,4.004139e-16,0.0037111032,5.6382123e-16,0.036744002,4.4696015e-5,D
"COLUMN: 457 | CATEGORY: 'Religion Rates (2010) (http://www.usreligioncensus.org/)' | VARIABLE: 'Lutheran Church' | UNITS: 'per 1,000'' | COVERAGE: '57.4%'",0.022506204,0.13910212,0.009871835,0.039924845,3.7700714e-16,9.1786006e-17,C
COLUMN: 681 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'SPL_THEME1' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.7489276,0.84773237,0.35997552,0.58428705,0.42368838,0.04254479,A
COLUMN: 630 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_DISABL' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.055711154,4.004139e-16,0.038220093,5.6382123e-16,0.15459481,0.0017752136,D
COLUMN: 71 | CATEGORY: '2015 Census (American Fact Finder)' | VARIABLE: 'Eligible popn' | UNITS: '(%)'' | COVERAGE: '100.0%',0.5345591,0.53975886,0.2773246,0.45333546,0.050446108,0.0144689465,C
COLUMN: 400 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'governorOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.52818596,0.6779746,0.09571994,0.13428119,0.07112638,9.1786006e-17,C
"COLUMN: 461 | CATEGORY: 'Religion Rates (2010) (http://www.usreligioncensus.org/)' | VARIABLE: 'Christian Churches and Churches of Christ' | UNITS: 'per 1,000'' | COVERAGE: '48.0%'",0.06814661,0.10511892,0.008316892,0.034876358,3.7700714e-16,9.1786006e-17,C
"COLUMN: 749 | CATEGORY: 'Medicare Reimbursements' | VARIABLE: 'Physician reimbursements per enrollee (2014) Age, sex & race-adjusted' | UNITS: '$/enrollee'' | COVERAGE: '99.8%'",0.029687403,0.010495281,0.008437725,0.0112972325,0.030156456,0.0025230406,D
COLUMN: 647 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EP_POV' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.72683513,0.80950725,0.34500897,0.5764683,0.40882516,0.041179832,A
COLUMN: 70 | CATEGORY: '2015 Census (American Fact Finder)' | VARIABLE: 'Non-citizen popn' | UNITS: '(%)'' | COVERAGE: '100.0%',4.0169304e-16,0.023049247,0.014651827,1.3074218e-5,0.2332611,0.006493213,D
COLUMN: 620 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_UNEMP' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.16602923,0.13595152,0.09075863,0.04304305,0.19898756,0.012089088,A
COLUMN: 724 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EP_UNINSUR' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.15357637,0.11342091,1.9782588e-16,0.2953178,0.18069807,0.003704757,E
"COLUMN: 429 | CATEGORY: 'IPCSR Crime Data 2016 (2012-2014)' | VARIABLE: 'AGASSLT' | UNITS: 'per 100,000'' | COVERAGE: '95.0%'",0.14034054,0.0030877716,0.01882654,0.08202123,0.12976463,0.009718086,D
"COLUMN: 480 | CATEGORY: 'IHME Cardiovascular Mortalityt Rates' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Rheumatic heart disease' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.42536968,0.2446951,0.034730915,0.27573887,0.07481617,0.043434776,B
COLUMN: 402 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'localofficialsOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.5771816,0.69007295,0.108046785,0.087212875,0.07063136,9.1786006e-17,C
COLUMN: 314 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Insufficient sleep' | UNITS: '% Insufficient Sleep'' | COVERAGE: '100.0%',0.6014077,0.0052694143,0.12159401,0.35464582,0.18043669,0.049375035,B
COLUMN: 276 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Some college' | UNITS: '% Some College'' | COVERAGE: '100.0%',0.20329827,0.59504086,0.28510827,0.060201854,0.28246054,0.017412348,A
COLUMN: 635 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_LIMENG' | UNITS: 'Rate'' | COVERAGE: '100.0%',6.027929e-7,4.004139e-16,4.6238787e-5,5.6382123e-16,0.0136273755,2.2125246e-6,D
COLUMN: 616 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_HH' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.04338835,3.174024e-8,0.036305215,5.6382123e-16,0.12871273,0.002078637,D
COLUMN: 408 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'mediaweeklyOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.68632954,0.36908156,0.10170947,0.3788603,0.1694612,0.057660766,B
"COLUMN: 557 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Malignant skin melanoma' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.57297575,0.5376224,0.18475838,0.35544983,0.101177365,7.149157e-5,C
COLUMN: 373 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'timing' | UNITS: '%'' | COVERAGE: '100.0%',0.03667053,0.11513102,0.21611974,0.4274561,0.41850525,0.035617765,A
COLUMN: 374 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'timingOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.7275493,0.75961584,0.13541637,0.14425877,3.9765068e-16,1.0558321e-6,C
COLUMN: 938 | CATEGORY: 'PUMA Household Data' | VARIABLE: 'LAPTOP' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.19099195,0.60058916,0.32052878,0.02213752,0.32038802,0.010043122,A
COLUMN: 290 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Driving alone to work' | UNITS: '% Drive Alone (Black)'' | COVERAGE: '37.5%',0.69150376,0.6491195,0.23399606,0.51605314,0.30403313,0.029237237,A
COLUMN: 806 | CATEGORY: 'US Polciy Database' | VARIABLE: 'STAYHOME Stay at home/ shelter in place shelter start date' | UNITS: 'Date'' | COVERAGE: '71.5%',4.0169304e-16,4.004139e-16,1.9782588e-16,5.6382123e-16,3.7700714e-16,9.1786006e-17,A
COLUMN: 644 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_NOVEH' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.02175194,4.004139e-16,0.02732518,5.6382123e-16,0.0978782,0.002529499,D
COLUMN: 265 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Primary care physicians' | UNITS: 'PCP Rate'' | COVERAGE: '95.7%',0.039994117,0.09216891,0.08330448,0.017929591,0.08655141,0.0052589015,A
COLUMN: 641 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_CROWD' | UNITS: 'Rate'' | COVERAGE: '100.0%',7.145212e-5,4.004139e-16,0.0003672829,5.6382123e-16,0.013187827,9.1786006e-17,D
COLUMN: 122 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Average farm size' | UNITS: '(count)'' | COVERAGE: '98.0%',4.0169304e-16,0.024753246,1.9782588e-16,0.036293082,0.006319205,9.1786006e-17,E
COLUMN: 366 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'futuregenOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.6021344,0.7210941,0.088325575,0.13247968,1.9982579e-13,9.1786006e-17,C
COLUMN: 337 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% Not Proficient in English'' | COVERAGE: '100.0%',4.0169304e-16,0.013916325,0.0050838,0.0013162447,0.17802933,0.0055653863,D
COLUMN: 364 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'harmplantsOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.64425004,0.7406706,0.10310828,0.13233657,4.7217664e-8,5.521546e-15,C
COLUMN: 305 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Frequent physical distress' | UNITS: '% Frequent Physical Distress'' | COVERAGE: '100.0%',0.422575,3.082351e-14,0.040847883,0.45209852,0.110477015,0.009111328,B
COLUMN: 705 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'F_NOHSDP' | UNITS: 'Rate'' | COVERAGE: '100.0%',4.0169304e-16,4.004139e-16,1.9782588e-16,0.56771225,5.6389085e-16,9.1786006e-17,E
"COLUMN: 881 | CATEGORY: 'Hypertension' | VARIABLE: 'Self-reported, Female, 2009' | UNITS: 'Rate'' | COVERAGE: '99.6%'",0.51736325,0.22348826,0.07746779,0.46082383,0.13713656,0.03818227,B
COLUMN: 264 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Uninsured' | UNITS: '% Uninsured'' | COVERAGE: '100.0%',0.20405753,0.22425744,1.9782588e-16,0.39520982,0.23352447,0.010270906,E
COLUMN: 106 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Median age (female)' | UNITS: '(years)'' | COVERAGE: '100.0%',0.32553414,0.49501052,0.18565495,0.36905727,0.018836051,0.0112141175,C
COLUMN: 720 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'F_THEME4' | UNITS: 'Rate'' | COVERAGE: '100.0%',4.0169304e-16,4.004139e-16,1.9782588e-16,0.36626813,0.23860115,0.004525811,D
COLUMN: 662 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'MP_SNGPNT' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.01577248,0.035573184,0.0017255376,0.0676161,3.7700714e-16,0.0011880114,E
"COLUMN: 589 | CATEGORY: 'IHME Mortality Risk' | VARIABLE: 'Mortality risk, 2014* Mortality risk, age 0-5' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.34069356,0.0706441,2.2017557e-6,0.41054654,0.085468724,0.01813663,B
"COLUMN: 889 | CATEGORY: 'Hypertension' | VARIABLE: 'Awareness, Female, 2009' | UNITS: 'Rate'' | COVERAGE: '99.6%'",0.6513006,0.35549706,0.1437801,0.52891505,0.16289434,0.0460883,B
COLUMN: 317 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Health care costs' | UNITS: 'Costs'' | COVERAGE: '99.8%',0.40468583,0.25545007,0.06795067,0.1904731,0.15012036,0.031005152,B
COLUMN: 954 | CATEGORY: 'PUMA Household Data' | VARIABLE: 'FULP' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.056909736,0.096371606,0.16237251,0.096178554,0.0270195,0.0077604884,A
COLUMN: 627 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_AGE17' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.00024412053,4.004139e-16,0.0034534987,5.6382123e-16,0.034991216,2.5056404e-5,D
COLUMN: 643 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_NOVEH' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.6327282e-5,4.004139e-16,0.0017560038,5.6382123e-16,0.01951539,3.560346e-5,D
"COLUMN: 458 | CATEGORY: 'Religion Rates (2010) (http://www.usreligioncensus.org/)' | VARIABLE: 'Evangelical Lutheran Church in America' | UNITS: 'per 1,000'' | COVERAGE: '54.9%'",0.016050557,0.16252345,0.0059287576,0.052121338,3.7700714e-16,9.1786006e-17,C
COLUMN: 262 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Teen births' | UNITS: 'Teen Birth Rate (Hispanic)'' | COVERAGE: '51.7%',0.16747159,0.16340832,0.023673201,0.16253747,0.072688684,0.010162865,B
COLUMN: 619 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_UNEMP' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0019353485,0.0001369841,0.00509446,5.6382123e-16,0.031378403,0.00014751524,D
COLUMN: 115 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Number of families' | UNITS: '(count)'' | COVERAGE: '100.0%',0.59961283,0.69371897,0.23858757,0.41974103,0.13132338,0.02523665,C
"COLUMN: 459 | CATEGORY: 'Religion Rates (2010) (http://www.usreligioncensus.org/)' | VARIABLE: 'Church of the Nazarene' | UNITS: 'per 1,000'' | COVERAGE: '55.6%'",0.06672175,0.09562672,0.011651161,0.048142623,3.7700714e-16,9.1786006e-17,C
COLUMN: 808 | CATEGORY: 'US Polciy Database' | VARIABLE: 'CLBSNS Closed non-essential businesses business_closure start date' | UNITS: 'Date'' | COVERAGE: '73.0%',4.0169304e-16,4.004139e-16,1.9782588e-16,5.6382123e-16,3.7700714e-16,9.1786006e-17,A
COLUMN: 330 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% 65 and over'' | COVERAGE: '100.0%',0.17953023,0.28592613,0.102833666,0.24748595,1.9158402e-7,0.0010659432,C
COLUMN: 288 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Severe housing problems' | UNITS: '% Severe Housing Problems'' | COVERAGE: '100.0%',0.110221595,0.04830219,0.07947601,0.15132698,0.16336799,0.011724251,A
COLUMN: 92 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Age under 5' | UNITS: '(count)'' | COVERAGE: '100.0%',0.379575,0.4075358,0.1305962,0.26159176,0.31493062,0.027872639,A
COLUMN: 682 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'RPL_THEME1' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.74897474,0.8502079,0.36093128,0.5836185,0.42426616,0.042586625,A
COLUMN: 88 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Other' | UNITS: '(count)'' | COVERAGE: '100.0%',2.1339614e-15,0.043454718,3.27755e-12,0.021158354,0.31216943,0.0073516197,D
COLUMN: 865 | CATEGORY: 'US Polciy Database' | VARIABLE: 'TLHLCL24 Use of telemedicine for schedule II-V prescriptions telemedicine_rx start date' | UNITS: 'Date'' | COVERAGE: '10.9%',4.0169304e-16,4.004139e-16,1.9782588e-16,5.6382123e-16,3.7700714e-16,9.1786006e-17,A
"COLUMN: 595 | CATEGORY: 'IHME Mortality Risk' | VARIABLE: 'Mortality risk, 2014* Mortality risk, age 45-65' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.43720406,0.09878707,0.030606935,0.3564474,0.07831279,0.019859478,B
"COLUMN: 546 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Colon & rectum cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.47625855,0.42546046,0.13854879,0.35067528,0.07873679,0.008234958,C
COLUMN: 683 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EPL_AGE65' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.29230443,0.59134537,0.17533222,0.4969063,3.7700714e-16,9.1786006e-17,C
